# Estate surface temperature export. Three-hourly, degrees Celsius.
# Basin Met Cell. Summer season only (1 Jun to 30 Sep) for each year held.
# EXERCISE NORTHWIND SHELF - TRAINING SYNTHETIC. All stations, assets and readings are invented.
sensor_id,asset,date,hour_utc,surface_temp_c
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-10,2100,23.4
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-11,0000,17.3
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-11,0300,15.3
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-11,0600,16.3
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-11,0900,25.3
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-11,1200,34.3
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-11,1500,39.3
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-11,1800,31.3
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-11,2100,22.3
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-12,0000,13.8
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-12,0300,11.8
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-12,0600,12.8
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-12,0900,21.8
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-12,1200,30.8
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-12,1500,35.8
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-12,1800,27.8
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-12,2100,18.8
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-13,0000,18.2
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-13,0300,16.2
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-13,0600,17.2
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-13,0900,26.2
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-13,1200,35.2
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-13,1500,40.2
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-13,1800,32.2
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-13,2100,23.2
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-14,0000,16.0
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-14,0300,14.0
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-14,0600,15.0
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-14,0900,24.0
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-14,1200,33.0
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-14,1500,38.0
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-14,1800,30.0
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-14,2100,21.0
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-15,0000,19.3
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-15,0300,17.3
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-15,0600,18.3
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-15,0900,27.3
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-15,1200,36.3
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-15,1500,41.3
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-15,1800,33.3
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-15,2100,24.3
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-16,0000,14.9
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-16,0300,12.9
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-16,0600,13.9
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-16,0900,22.9
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-16,1200,31.9
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-16,1500,36.9
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-16,1800,28.9
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-16,2100,19.9
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-17,0000,17.5
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-17,0300,15.5
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-17,0600,16.5
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-17,0900,25.5
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-17,1200,34.5
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-17,1500,39.5
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-17,1800,31.5
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-17,2100,22.5
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-18,0000,18.6
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-18,0300,16.6
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-18,0600,17.6
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-18,0900,26.6
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-18,1200,35.6
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-18,1500,40.6
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-18,1800,32.6
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-18,2100,23.6
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-19,0000,15.5
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-19,0300,13.5
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-19,0600,14.5
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-19,0900,23.5
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-19,1200,32.5
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-19,1500,37.5
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-19,1800,29.5
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-19,2100,20.5
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-20,0000,16.6
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-20,0300,14.6
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-20,0600,15.6
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-20,0900,24.6
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-20,1200,33.6
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-20,1500,38.6
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-20,1800,30.6
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-20,2100,21.6
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-21,0000,19.0
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-21,0300,17.0
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-21,0600,18.0
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-21,0900,27.0
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-21,1200,36.0
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-21,1500,41.0
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-21,1800,33.0
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-21,2100,24.0
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-22,0000,14.6
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-22,0300,12.6
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-22,0600,13.6
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-22,0900,22.6
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-22,1200,31.6
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-22,1500,36.6
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-22,1800,28.6
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-22,2100,19.6
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-23,0000,17.1
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-23,0300,15.1
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-23,0600,16.1
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-23,0900,25.1
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-23,1200,34.1
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-23,1500,39.1
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-23,1800,31.1
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-23,2100,22.1
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-24,0000,17.7
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-24,0300,15.7
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-24,0600,16.7
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-24,0900,25.7
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-24,1200,34.7
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-24,1500,39.7
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-24,1800,31.7
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-24,2100,22.7
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-25,0000,14.0
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-25,0300,12.0
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-25,0600,13.0
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-25,0900,22.0
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-25,1200,31.0
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-25,1500,36.0
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-25,1800,28.0
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-25,2100,19.0
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-26,0000,19.7
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-26,0300,17.7
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-26,0600,18.7
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-26,0900,27.7
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-26,1200,36.7
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-26,1500,41.7
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-26,1800,33.7
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-26,2100,24.7
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-27,0000,16.2
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-27,0300,14.2
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-27,0600,15.2
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-27,0900,24.2
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-27,1200,33.2
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-27,1500,38.2
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-27,1800,30.2
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-27,2100,21.2
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-28,0000,18.4
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-28,0300,16.4
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-28,0600,17.4
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-28,0900,26.4
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-28,1200,35.4
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-28,1500,40.4
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-28,1800,32.4
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-28,2100,23.4
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-29,0000,15.3
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-29,0300,13.3
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-29,0600,14.3
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-29,0900,23.3
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-29,1200,32.3
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-29,1500,37.3
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-29,1800,29.3
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-29,2100,20.3
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-30,0000,16.8
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-30,0300,14.8
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-30,0600,15.8
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-30,0900,24.8
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-30,1200,33.8
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-30,1500,38.8
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-30,1800,30.8
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-30,2100,21.8
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-31,0000,16.8
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-31,0300,14.8
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-31,0600,15.8
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-31,0900,24.8
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-31,1200,33.8
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-31,1500,38.8
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-31,1800,30.8
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-07-31,2100,21.8
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-01,0000,18.3
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-01,0300,16.3
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-01,0600,17.3
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-01,0900,26.3
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-01,1200,35.3
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-01,1500,40.3
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-01,1800,32.3
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-01,2100,23.3
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-02,0000,21.8
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-02,0300,19.8
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-02,0600,20.8
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-02,0900,29.8
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-02,1200,38.8
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-02,1500,43.8
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-02,1800,35.8
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-02,2100,26.8
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-03,0000,18.7
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-03,0300,16.7
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-03,0600,17.7
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-03,0900,26.7
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-03,1200,35.7
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-03,1500,40.7
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-03,1800,32.7
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-03,2100,23.7
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-04,0000,20.9
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-04,0300,18.9
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-04,0600,19.9
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-04,0900,28.9
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-04,1200,37.9
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-04,1500,42.9
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-04,1800,34.9
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-04,2100,25.9
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-05,0000,17.4
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-05,0300,15.4
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-05,0600,16.4
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-05,0900,25.4
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-05,1200,34.4
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-05,1500,39.4
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-05,1800,31.4
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-05,2100,22.4
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-06,0000,22.5
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-06,0300,20.5
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-06,0600,21.5
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-06,0900,30.5
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-06,1200,39.5
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-06,1500,44.5
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-06,1800,36.5
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-06,2100,27.5
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-07,0000,19.4
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-07,0300,17.4
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-07,0600,18.4
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-07,0900,27.4
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-07,1200,36.4
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-07,1500,41.4
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-07,1800,33.4
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-07,2100,24.4
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-08,0000,18.1
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-08,0300,16.1
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-08,0600,17.1
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-08,0900,26.1
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-08,1200,35.1
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-08,1500,40.1
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-08,1800,32.1
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-08,2100,23.1
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-09,0000,21.4
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-09,0300,19.4
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-09,0600,20.4
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-09,0900,29.4
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-09,1200,38.4
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-09,1500,43.4
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-09,1800,35.4
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-09,2100,26.4
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-10,0000,20.3
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-10,0300,18.3
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-10,0600,19.3
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-10,0900,28.3
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-10,1200,37.3
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-10,1500,42.3
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-10,1800,34.3
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-10,2100,25.3
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-11,0000,16.8
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-11,0300,14.8
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-11,0600,15.8
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-11,0900,24.8
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-11,1200,33.8
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-11,1500,38.8
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-11,1800,30.8
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-11,2100,21.8
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-12,0000,21.2
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-12,0300,19.2
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-12,0600,20.2
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-12,0900,29.2
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-12,1200,38.2
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-12,1500,43.2
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-12,1800,35.2
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-12,2100,26.2
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-13,0000,19.0
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-13,0300,17.0
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-13,0600,18.0
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-13,0900,27.0
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-13,1200,36.0
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-13,1500,41.0
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-13,1800,33.0
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-13,2100,24.0
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-14,0000,22.3
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-14,0300,20.3
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-14,0600,21.3
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-14,0900,30.3
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-14,1200,39.3
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-14,1500,44.3
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-14,1800,36.3
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-14,2100,27.3
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-15,0000,17.9
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-15,0300,15.9
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-15,0600,16.9
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-15,0900,25.9
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-15,1200,34.9
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-15,1500,39.9
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-15,1800,31.9
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-15,2100,22.9
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-16,0000,20.5
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-16,0300,18.5
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-16,0600,19.5
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-16,0900,28.5
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-16,1200,37.5
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-16,1500,42.5
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-16,1800,34.5
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-16,2100,25.5
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-17,0000,21.6
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-17,0300,19.6
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-17,0600,20.6
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-17,0900,29.6
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-17,1200,38.6
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-17,1500,43.6
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-17,1800,35.6
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-17,2100,26.6
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-18,0000,18.5
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-18,0300,16.5
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-18,0600,17.5
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-18,0900,26.5
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-18,1200,35.5
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-18,1500,40.5
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-18,1800,32.5
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-18,2100,23.5
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-19,0000,19.6
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-19,0300,17.6
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-19,0600,18.6
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-19,0900,27.6
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-19,1200,36.6
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-19,1500,41.6
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-19,1800,33.6
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-19,2100,24.6
SLW-DECK-02,"Selwyn Bridge, mid-span north lane",2024-08-20,0000,22.0
