# Basin gauge series. Daily mean stage, metres above station datum.
# Basin Hydrology Cell. Observed rows to 2026-08-22; forecast rows 2026-09-01 to 2026-12-31. No rows for 23 to 31 August 2026.
# EXERCISE NORTHWIND SHELF - TRAINING SYNTHETIC. All stations, assets and readings are invented.
station_id,station_name,date,gauge_m,basis,quality
SEL-01,Upper Selwyn at Marrow,2023-01-15,1.58,observed,good
SEL-01,Upper Selwyn at Marrow,2023-01-16,1.69,observed,good
SEL-01,Upper Selwyn at Marrow,2023-01-17,1.49,observed,good
SEL-01,Upper Selwyn at Marrow,2023-01-18,1.60,observed,good
SEL-01,Upper Selwyn at Marrow,2023-01-19,1.63,observed,good
SEL-01,Upper Selwyn at Marrow,2023-01-20,1.46,observed,good
SEL-01,Upper Selwyn at Marrow,2023-01-21,1.72,observed,good
SEL-01,Upper Selwyn at Marrow,2023-01-22,1.56,observed,good
SEL-01,Upper Selwyn at Marrow,2023-01-23,1.66,observed,good
SEL-01,Upper Selwyn at Marrow,2023-01-24,1.52,observed,good
SEL-01,Upper Selwyn at Marrow,2023-01-25,1.59,observed,good
SEL-01,Upper Selwyn at Marrow,2023-01-26,1.59,observed,good
SEL-01,Upper Selwyn at Marrow,2023-01-27,1.52,observed,good
SEL-01,Upper Selwyn at Marrow,2023-01-28,1.68,observed,good
SEL-01,Upper Selwyn at Marrow,2023-01-29,1.54,observed,good
SEL-01,Upper Selwyn at Marrow,2023-01-30,1.64,observed,good
SEL-01,Upper Selwyn at Marrow,2023-01-31,1.48,observed,good
SEL-01,Upper Selwyn at Marrow,2023-02-01,1.66,observed,good
SEL-01,Upper Selwyn at Marrow,2023-02-02,1.52,observed,good
SEL-01,Upper Selwyn at Marrow,2023-02-03,1.46,observed,good
SEL-01,Upper Selwyn at Marrow,2023-02-04,1.61,observed,good
SEL-01,Upper Selwyn at Marrow,2023-02-05,1.56,observed,good
SEL-01,Upper Selwyn at Marrow,2023-02-06,1.40,observed,good
SEL-01,Upper Selwyn at Marrow,2023-02-07,1.60,observed,good
SEL-01,Upper Selwyn at Marrow,2023-02-08,1.50,observed,good
SEL-01,Upper Selwyn at Marrow,2023-02-09,1.65,observed,good
SEL-01,Upper Selwyn at Marrow,2023-02-10,1.45,observed,good
SEL-01,Upper Selwyn at Marrow,2023-02-11,1.57,observed,good
SEL-01,Upper Selwyn at Marrow,2023-02-12,1.62,observed,estimated
SEL-01,Upper Selwyn at Marrow,2023-02-13,1.48,observed,good
SEL-01,Upper Selwyn at Marrow,2023-02-14,1.53,observed,good
SEL-01,Upper Selwyn at Marrow,2023-02-15,1.64,observed,good
SEL-01,Upper Selwyn at Marrow,2023-02-16,1.44,observed,good
SEL-01,Upper Selwyn at Marrow,2023-02-17,1.55,observed,good
SEL-01,Upper Selwyn at Marrow,2023-02-18,1.58,observed,good
SEL-01,Upper Selwyn at Marrow,2023-02-19,1.41,observed,good
SEL-01,Upper Selwyn at Marrow,2023-02-20,1.67,observed,good
SEL-01,Upper Selwyn at Marrow,2023-02-21,1.51,observed,good
SEL-01,Upper Selwyn at Marrow,2023-02-22,1.61,observed,good
SEL-01,Upper Selwyn at Marrow,2023-02-23,1.47,observed,good
SEL-01,Upper Selwyn at Marrow,2023-02-24,1.54,observed,good
SEL-01,Upper Selwyn at Marrow,2023-02-25,1.54,observed,good
SEL-01,Upper Selwyn at Marrow,2023-02-26,1.47,observed,good
SEL-01,Upper Selwyn at Marrow,2023-02-27,1.63,observed,good
SEL-01,Upper Selwyn at Marrow,2023-02-28,1.49,observed,good
SEL-01,Upper Selwyn at Marrow,2023-03-01,1.74,observed,good
SEL-01,Upper Selwyn at Marrow,2023-03-02,1.58,observed,good
SEL-01,Upper Selwyn at Marrow,2023-03-03,1.81,observed,good
SEL-01,Upper Selwyn at Marrow,2023-03-04,1.67,observed,good
SEL-01,Upper Selwyn at Marrow,2023-03-05,1.61,observed,good
SEL-01,Upper Selwyn at Marrow,2023-03-06,1.76,observed,good
SEL-01,Upper Selwyn at Marrow,2023-03-07,1.71,observed,good
SEL-01,Upper Selwyn at Marrow,2023-03-08,1.55,observed,good
SEL-01,Upper Selwyn at Marrow,2023-03-09,1.75,observed,good
SEL-01,Upper Selwyn at Marrow,2023-03-10,1.65,observed,good
SEL-01,Upper Selwyn at Marrow,2023-03-11,1.80,observed,good
SEL-01,Upper Selwyn at Marrow,2023-03-12,1.60,observed,good
SEL-01,Upper Selwyn at Marrow,2023-03-13,1.72,observed,good
SEL-01,Upper Selwyn at Marrow,2023-03-14,1.77,observed,good
SEL-01,Upper Selwyn at Marrow,2023-03-15,1.63,observed,good
SEL-01,Upper Selwyn at Marrow,2023-03-16,1.68,observed,good
SEL-01,Upper Selwyn at Marrow,2023-03-17,1.79,observed,good
SEL-01,Upper Selwyn at Marrow,2023-03-18,1.59,observed,good
SEL-01,Upper Selwyn at Marrow,2023-03-19,1.70,observed,good
SEL-01,Upper Selwyn at Marrow,2023-03-20,1.73,observed,good
SEL-01,Upper Selwyn at Marrow,2023-03-21,1.56,observed,estimated
SEL-01,Upper Selwyn at Marrow,2023-03-22,1.82,observed,good
SEL-01,Upper Selwyn at Marrow,2023-03-23,1.66,observed,good
SEL-01,Upper Selwyn at Marrow,2023-03-24,1.76,observed,good
SEL-01,Upper Selwyn at Marrow,2023-03-25,1.62,observed,good
SEL-01,Upper Selwyn at Marrow,2023-03-26,1.69,observed,good
SEL-01,Upper Selwyn at Marrow,2023-03-27,1.69,observed,good
SEL-01,Upper Selwyn at Marrow,2023-03-28,1.62,observed,good
SEL-01,Upper Selwyn at Marrow,2023-03-29,1.78,observed,good
SEL-01,Upper Selwyn at Marrow,2023-03-30,1.64,observed,good
SEL-01,Upper Selwyn at Marrow,2023-03-31,1.74,observed,good
SEL-01,Upper Selwyn at Marrow,2023-04-01,1.73,observed,good
SEL-01,Upper Selwyn at Marrow,2023-04-02,1.96,observed,good
SEL-01,Upper Selwyn at Marrow,2023-04-03,1.82,observed,good
SEL-01,Upper Selwyn at Marrow,2023-04-04,1.76,observed,good
SEL-01,Upper Selwyn at Marrow,2023-04-05,1.91,observed,good
SEL-01,Upper Selwyn at Marrow,2023-04-06,1.86,observed,good
SEL-01,Upper Selwyn at Marrow,2023-04-07,1.70,observed,good
SEL-01,Upper Selwyn at Marrow,2023-04-08,1.90,observed,good
SEL-01,Upper Selwyn at Marrow,2023-04-09,1.80,observed,good
SEL-01,Upper Selwyn at Marrow,2023-04-10,1.95,observed,good
SEL-01,Upper Selwyn at Marrow,2023-04-11,1.75,observed,good
SEL-01,Upper Selwyn at Marrow,2023-04-12,1.87,observed,good
SEL-01,Upper Selwyn at Marrow,2023-04-13,1.92,observed,good
SEL-01,Upper Selwyn at Marrow,2023-04-14,1.78,observed,good
SEL-01,Upper Selwyn at Marrow,2023-04-15,1.83,observed,good
SEL-01,Upper Selwyn at Marrow,2023-04-16,1.94,observed,good
SEL-01,Upper Selwyn at Marrow,2023-04-17,1.74,observed,good
SEL-01,Upper Selwyn at Marrow,2023-04-18,1.85,observed,good
SEL-01,Upper Selwyn at Marrow,2023-04-19,1.88,observed,good
SEL-01,Upper Selwyn at Marrow,2023-04-20,1.71,observed,good
SEL-01,Upper Selwyn at Marrow,2023-04-21,1.97,observed,good
SEL-01,Upper Selwyn at Marrow,2023-04-22,1.81,observed,good
SEL-01,Upper Selwyn at Marrow,2023-04-23,1.91,observed,good
SEL-01,Upper Selwyn at Marrow,2023-04-24,1.77,observed,good
SEL-01,Upper Selwyn at Marrow,2023-04-25,1.84,observed,good
SEL-01,Upper Selwyn at Marrow,2023-04-26,1.84,observed,good
SEL-01,Upper Selwyn at Marrow,2023-04-27,1.77,observed,estimated
SEL-01,Upper Selwyn at Marrow,2023-04-28,1.93,observed,good
SEL-01,Upper Selwyn at Marrow,2023-04-29,1.79,observed,good
SEL-01,Upper Selwyn at Marrow,2023-04-30,1.89,observed,good
SEL-01,Upper Selwyn at Marrow,2023-05-01,1.68,observed,good
SEL-01,Upper Selwyn at Marrow,2023-05-02,1.91,observed,good
SEL-01,Upper Selwyn at Marrow,2023-05-03,1.77,observed,good
SEL-01,Upper Selwyn at Marrow,2023-05-04,1.71,observed,good
SEL-01,Upper Selwyn at Marrow,2023-05-05,1.86,observed,good
SEL-01,Upper Selwyn at Marrow,2023-05-06,1.81,observed,good
SEL-01,Upper Selwyn at Marrow,2023-05-07,1.65,observed,good
SEL-01,Upper Selwyn at Marrow,2023-05-08,1.85,observed,good
SEL-01,Upper Selwyn at Marrow,2023-05-09,1.75,observed,good
SEL-01,Upper Selwyn at Marrow,2023-05-10,1.90,observed,good
SEL-01,Upper Selwyn at Marrow,2023-05-11,1.70,observed,good
SEL-01,Upper Selwyn at Marrow,2023-05-12,1.82,observed,good
SEL-01,Upper Selwyn at Marrow,2023-05-13,1.87,observed,good
SEL-01,Upper Selwyn at Marrow,2023-05-14,1.73,observed,good
SEL-01,Upper Selwyn at Marrow,2023-05-15,1.78,observed,good
SEL-01,Upper Selwyn at Marrow,2023-05-16,1.89,observed,good
SEL-01,Upper Selwyn at Marrow,2023-05-17,1.69,observed,good
SEL-01,Upper Selwyn at Marrow,2023-05-18,1.80,observed,good
SEL-01,Upper Selwyn at Marrow,2023-05-19,1.83,observed,good
SEL-01,Upper Selwyn at Marrow,2023-05-20,1.66,observed,good
SEL-01,Upper Selwyn at Marrow,2023-05-21,1.92,observed,good
SEL-01,Upper Selwyn at Marrow,2023-05-22,1.76,observed,good
SEL-01,Upper Selwyn at Marrow,2023-05-23,1.86,observed,good
SEL-01,Upper Selwyn at Marrow,2023-05-24,1.72,observed,good
SEL-01,Upper Selwyn at Marrow,2023-05-25,1.79,observed,good
SEL-01,Upper Selwyn at Marrow,2023-05-26,1.79,observed,good
SEL-01,Upper Selwyn at Marrow,2023-05-27,1.72,observed,good
SEL-01,Upper Selwyn at Marrow,2023-05-28,1.88,observed,good
SEL-01,Upper Selwyn at Marrow,2023-05-29,1.74,observed,good
SEL-01,Upper Selwyn at Marrow,2023-05-30,1.84,observed,good
SEL-01,Upper Selwyn at Marrow,2023-05-31,1.68,observed,good
SEL-01,Upper Selwyn at Marrow,2023-06-01,2.06,observed,good
SEL-01,Upper Selwyn at Marrow,2023-06-02,1.92,observed,good
SEL-01,Upper Selwyn at Marrow,2023-06-03,1.86,observed,estimated
SEL-01,Upper Selwyn at Marrow,2023-06-04,2.01,observed,good
SEL-01,Upper Selwyn at Marrow,2023-06-05,1.96,observed,good
SEL-01,Upper Selwyn at Marrow,2023-06-06,1.80,observed,good
SEL-01,Upper Selwyn at Marrow,2023-06-07,2.00,observed,good
SEL-01,Upper Selwyn at Marrow,2023-06-08,1.90,observed,good
SEL-01,Upper Selwyn at Marrow,2023-06-09,2.05,observed,good
SEL-01,Upper Selwyn at Marrow,2023-06-10,1.85,observed,good
SEL-01,Upper Selwyn at Marrow,2023-06-11,1.97,observed,good
SEL-01,Upper Selwyn at Marrow,2023-06-12,2.02,observed,good
SEL-01,Upper Selwyn at Marrow,2023-06-13,1.88,observed,good
SEL-01,Upper Selwyn at Marrow,2023-06-14,1.93,observed,good
SEL-01,Upper Selwyn at Marrow,2023-06-15,2.04,observed,good
SEL-01,Upper Selwyn at Marrow,2023-06-16,1.84,observed,good
SEL-01,Upper Selwyn at Marrow,2023-06-17,1.95,observed,good
SEL-01,Upper Selwyn at Marrow,2023-06-18,1.98,observed,good
SEL-01,Upper Selwyn at Marrow,2023-06-19,1.81,observed,good
SEL-01,Upper Selwyn at Marrow,2023-06-20,2.07,observed,good
SEL-01,Upper Selwyn at Marrow,2023-06-21,1.91,observed,good
SEL-01,Upper Selwyn at Marrow,2023-06-22,2.01,observed,good
SEL-01,Upper Selwyn at Marrow,2023-06-23,1.87,observed,good
SEL-01,Upper Selwyn at Marrow,2023-06-24,1.94,observed,good
SEL-01,Upper Selwyn at Marrow,2023-06-25,1.94,observed,good
SEL-01,Upper Selwyn at Marrow,2023-06-26,1.87,observed,good
SEL-01,Upper Selwyn at Marrow,2023-06-27,2.03,observed,good
SEL-01,Upper Selwyn at Marrow,2023-06-28,1.89,observed,good
SEL-01,Upper Selwyn at Marrow,2023-06-29,1.99,observed,good
SEL-01,Upper Selwyn at Marrow,2023-06-30,1.83,observed,good
SEL-01,Upper Selwyn at Marrow,2023-07-01,2.16,observed,good
SEL-01,Upper Selwyn at Marrow,2023-07-02,2.02,observed,good
SEL-01,Upper Selwyn at Marrow,2023-07-03,1.96,observed,good
SEL-01,Upper Selwyn at Marrow,2023-07-04,2.11,observed,good
SEL-01,Upper Selwyn at Marrow,2023-07-05,2.06,observed,good
SEL-01,Upper Selwyn at Marrow,2023-07-06,1.90,observed,good
SEL-01,Upper Selwyn at Marrow,2023-07-07,2.10,observed,good
SEL-01,Upper Selwyn at Marrow,2023-07-08,2.00,observed,good
SEL-01,Upper Selwyn at Marrow,2023-07-09,2.15,observed,good
SEL-01,Upper Selwyn at Marrow,2023-07-10,1.95,observed,estimated
SEL-01,Upper Selwyn at Marrow,2023-07-11,2.07,observed,good
SEL-01,Upper Selwyn at Marrow,2023-07-12,2.12,observed,good
SEL-01,Upper Selwyn at Marrow,2023-07-13,1.98,observed,good
SEL-01,Upper Selwyn at Marrow,2023-07-14,2.03,observed,good
SEL-01,Upper Selwyn at Marrow,2023-07-15,2.14,observed,good
SEL-01,Upper Selwyn at Marrow,2023-07-16,1.94,observed,good
SEL-01,Upper Selwyn at Marrow,2023-07-17,2.05,observed,good
SEL-01,Upper Selwyn at Marrow,2023-07-18,2.08,observed,good
SEL-01,Upper Selwyn at Marrow,2023-07-19,1.91,observed,good
SEL-01,Upper Selwyn at Marrow,2023-07-20,2.17,observed,good
SEL-01,Upper Selwyn at Marrow,2023-07-21,2.01,observed,good
SEL-01,Upper Selwyn at Marrow,2023-07-22,2.11,observed,good
SEL-01,Upper Selwyn at Marrow,2023-07-23,1.97,observed,good
SEL-01,Upper Selwyn at Marrow,2023-07-24,2.04,observed,good
SEL-01,Upper Selwyn at Marrow,2023-07-25,2.04,observed,good
SEL-01,Upper Selwyn at Marrow,2023-07-26,1.97,observed,good
SEL-01,Upper Selwyn at Marrow,2023-07-27,2.13,observed,good
SEL-01,Upper Selwyn at Marrow,2023-07-28,1.99,observed,good
SEL-01,Upper Selwyn at Marrow,2023-07-29,2.09,observed,good
SEL-01,Upper Selwyn at Marrow,2023-07-30,1.93,observed,good
SEL-01,Upper Selwyn at Marrow,2023-07-31,2.16,observed,good
SEL-01,Upper Selwyn at Marrow,2023-08-01,2.17,observed,good
SEL-01,Upper Selwyn at Marrow,2023-08-02,2.11,observed,good
SEL-01,Upper Selwyn at Marrow,2023-08-03,2.26,observed,good
SEL-01,Upper Selwyn at Marrow,2023-08-04,2.21,observed,good
SEL-01,Upper Selwyn at Marrow,2023-08-05,2.05,observed,good
SEL-01,Upper Selwyn at Marrow,2023-08-06,2.25,observed,good
SEL-01,Upper Selwyn at Marrow,2023-08-07,2.15,observed,good
SEL-01,Upper Selwyn at Marrow,2023-08-08,2.30,observed,good
SEL-01,Upper Selwyn at Marrow,2023-08-09,2.10,observed,good
SEL-01,Upper Selwyn at Marrow,2023-08-10,2.22,observed,good
SEL-01,Upper Selwyn at Marrow,2023-08-11,2.27,observed,good
SEL-01,Upper Selwyn at Marrow,2023-08-12,2.13,observed,good
SEL-01,Upper Selwyn at Marrow,2023-08-13,2.18,observed,good
SEL-01,Upper Selwyn at Marrow,2023-08-14,2.29,observed,good
SEL-01,Upper Selwyn at Marrow,2023-08-15,2.09,observed,good
SEL-01,Upper Selwyn at Marrow,2023-08-16,2.20,observed,estimated
SEL-01,Upper Selwyn at Marrow,2023-08-17,2.23,observed,good
SEL-01,Upper Selwyn at Marrow,2023-08-18,2.06,observed,good
SEL-01,Upper Selwyn at Marrow,2023-08-19,2.32,observed,good
SEL-01,Upper Selwyn at Marrow,2023-08-20,2.16,observed,good
SEL-01,Upper Selwyn at Marrow,2023-08-21,2.26,observed,good
SEL-01,Upper Selwyn at Marrow,2023-08-22,2.12,observed,good
SEL-01,Upper Selwyn at Marrow,2023-08-23,2.19,observed,good
SEL-01,Upper Selwyn at Marrow,2023-08-24,2.19,observed,good
SEL-01,Upper Selwyn at Marrow,2023-08-25,2.12,observed,good
SEL-01,Upper Selwyn at Marrow,2023-08-26,2.28,observed,good
SEL-01,Upper Selwyn at Marrow,2023-08-27,2.14,observed,good
SEL-01,Upper Selwyn at Marrow,2023-08-28,2.24,observed,good
SEL-01,Upper Selwyn at Marrow,2023-08-29,2.08,observed,good
SEL-01,Upper Selwyn at Marrow,2023-08-30,2.31,observed,good
SEL-01,Upper Selwyn at Marrow,2023-08-31,2.17,observed,good
SEL-01,Upper Selwyn at Marrow,2023-09-01,2.46,observed,good
SEL-01,Upper Selwyn at Marrow,2023-09-02,2.64,observed,good
SEL-01,Upper Selwyn at Marrow,2023-09-03,2.62,observed,good
SEL-01,Upper Selwyn at Marrow,2023-09-04,2.49,observed,good
SEL-01,Upper Selwyn at Marrow,2023-09-05,2.72,observed,good
SEL-01,Upper Selwyn at Marrow,2023-09-06,2.65,observed,good
SEL-01,Upper Selwyn at Marrow,2023-09-07,2.83,observed,good
SEL-01,Upper Selwyn at Marrow,2023-09-08,2.66,observed,good
SEL-01,Upper Selwyn at Marrow,2023-09-09,2.81,observed,good
SEL-01,Upper Selwyn at Marrow,2023-09-10,2.89,observed,good
SEL-01,Upper Selwyn at Marrow,2023-09-11,2.78,observed,good
SEL-01,Upper Selwyn at Marrow,2023-09-12,2.86,observed,good
SEL-01,Upper Selwyn at Marrow,2023-09-13,3.00,observed,good
SEL-01,Upper Selwyn at Marrow,2023-09-14,2.83,observed,good
SEL-01,Upper Selwyn at Marrow,2023-09-15,2.97,observed,good
SEL-01,Upper Selwyn at Marrow,2023-09-16,3.03,observed,good
SEL-01,Upper Selwyn at Marrow,2023-09-17,2.89,observed,good
SEL-01,Upper Selwyn at Marrow,2023-09-18,3.18,observed,good
SEL-01,Upper Selwyn at Marrow,2023-09-19,3.05,observed,good
SEL-01,Upper Selwyn at Marrow,2023-09-20,3.18,observed,good
SEL-01,Upper Selwyn at Marrow,2023-09-21,3.07,observed,good
SEL-01,Upper Selwyn at Marrow,2023-09-22,3.17,observed,estimated
SEL-01,Upper Selwyn at Marrow,2023-09-23,3.20,observed,good
SEL-01,Upper Selwyn at Marrow,2023-09-24,3.16,observed,good
SEL-01,Upper Selwyn at Marrow,2023-09-25,3.35,observed,good
SEL-01,Upper Selwyn at Marrow,2023-09-26,3.24,observed,good
SEL-01,Upper Selwyn at Marrow,2023-09-27,3.37,observed,good
SEL-01,Upper Selwyn at Marrow,2023-09-28,3.24,observed,good
SEL-01,Upper Selwyn at Marrow,2023-09-29,3.50,observed,good
SEL-01,Upper Selwyn at Marrow,2023-09-30,3.39,observed,good
SEL-01,Upper Selwyn at Marrow,2023-10-01,2.96,observed,good
SEL-01,Upper Selwyn at Marrow,2023-10-02,3.11,observed,good
SEL-01,Upper Selwyn at Marrow,2023-10-03,3.06,observed,good
SEL-01,Upper Selwyn at Marrow,2023-10-04,2.90,observed,good
SEL-01,Upper Selwyn at Marrow,2023-10-05,3.10,observed,good
SEL-01,Upper Selwyn at Marrow,2023-10-06,3.00,observed,good
SEL-01,Upper Selwyn at Marrow,2023-10-07,3.15,observed,good
SEL-01,Upper Selwyn at Marrow,2023-10-08,2.95,observed,good
SEL-01,Upper Selwyn at Marrow,2023-10-09,3.07,observed,good
SEL-01,Upper Selwyn at Marrow,2023-10-10,3.12,observed,good
SEL-01,Upper Selwyn at Marrow,2023-10-11,2.98,observed,good
SEL-01,Upper Selwyn at Marrow,2023-10-12,3.03,observed,good
SEL-01,Upper Selwyn at Marrow,2023-10-13,3.14,observed,good
SEL-01,Upper Selwyn at Marrow,2023-10-14,2.94,observed,good
SEL-01,Upper Selwyn at Marrow,2023-10-15,3.05,observed,good
SEL-01,Upper Selwyn at Marrow,2023-10-16,3.08,observed,good
SEL-01,Upper Selwyn at Marrow,2023-10-17,2.91,observed,good
SEL-01,Upper Selwyn at Marrow,2023-10-18,3.17,observed,good
SEL-01,Upper Selwyn at Marrow,2023-10-19,3.01,observed,good
SEL-01,Upper Selwyn at Marrow,2023-10-20,3.11,observed,good
SEL-01,Upper Selwyn at Marrow,2023-10-21,2.97,observed,good
SEL-01,Upper Selwyn at Marrow,2023-10-22,3.04,observed,good
SEL-01,Upper Selwyn at Marrow,2023-10-23,3.04,observed,good
SEL-01,Upper Selwyn at Marrow,2023-10-24,2.97,observed,good
SEL-01,Upper Selwyn at Marrow,2023-10-25,3.13,observed,good
SEL-01,Upper Selwyn at Marrow,2023-10-26,2.99,observed,good
SEL-01,Upper Selwyn at Marrow,2023-10-27,3.09,observed,good
SEL-01,Upper Selwyn at Marrow,2023-10-28,2.93,observed,good
SEL-01,Upper Selwyn at Marrow,2023-10-29,3.16,observed,estimated
SEL-01,Upper Selwyn at Marrow,2023-10-30,3.02,observed,good
SEL-01,Upper Selwyn at Marrow,2023-10-31,2.96,observed,good
SEL-01,Upper Selwyn at Marrow,2023-11-01,2.76,observed,good
SEL-01,Upper Selwyn at Marrow,2023-11-02,2.71,observed,good
SEL-01,Upper Selwyn at Marrow,2023-11-03,2.55,observed,good
SEL-01,Upper Selwyn at Marrow,2023-11-04,2.75,observed,good
SEL-01,Upper Selwyn at Marrow,2023-11-05,2.65,observed,good
SEL-01,Upper Selwyn at Marrow,2023-11-06,2.80,observed,good
SEL-01,Upper Selwyn at Marrow,2023-11-07,2.60,observed,good
SEL-01,Upper Selwyn at Marrow,2023-11-08,2.72,observed,good
SEL-01,Upper Selwyn at Marrow,2023-11-09,2.77,observed,good
SEL-01,Upper Selwyn at Marrow,2023-11-10,2.63,observed,good
SEL-01,Upper Selwyn at Marrow,2023-11-11,2.68,observed,good
SEL-01,Upper Selwyn at Marrow,2023-11-12,2.79,observed,good
SEL-01,Upper Selwyn at Marrow,2023-11-13,2.59,observed,good
SEL-01,Upper Selwyn at Marrow,2023-11-14,2.70,observed,good
SEL-01,Upper Selwyn at Marrow,2023-11-15,2.73,observed,good
SEL-01,Upper Selwyn at Marrow,2023-11-16,2.56,observed,good
SEL-01,Upper Selwyn at Marrow,2023-11-17,2.82,observed,good
SEL-01,Upper Selwyn at Marrow,2023-11-18,2.66,observed,good
SEL-01,Upper Selwyn at Marrow,2023-11-19,2.76,observed,good
SEL-01,Upper Selwyn at Marrow,2023-11-20,2.62,observed,good
SEL-01,Upper Selwyn at Marrow,2023-11-21,2.69,observed,good
SEL-01,Upper Selwyn at Marrow,2023-11-22,2.69,observed,good
SEL-01,Upper Selwyn at Marrow,2023-11-23,2.62,observed,good
SEL-01,Upper Selwyn at Marrow,2023-11-24,2.78,observed,good
SEL-01,Upper Selwyn at Marrow,2023-11-25,2.64,observed,good
SEL-01,Upper Selwyn at Marrow,2023-11-26,2.74,observed,good
SEL-01,Upper Selwyn at Marrow,2023-11-27,2.58,observed,good
SEL-01,Upper Selwyn at Marrow,2023-11-28,2.81,observed,good
SEL-01,Upper Selwyn at Marrow,2023-11-29,2.67,observed,good
SEL-01,Upper Selwyn at Marrow,2023-11-30,2.61,observed,good
SEL-01,Upper Selwyn at Marrow,2023-12-01,2.36,observed,good
SEL-01,Upper Selwyn at Marrow,2023-12-02,2.31,observed,good
SEL-01,Upper Selwyn at Marrow,2023-12-03,2.15,observed,good
SEL-01,Upper Selwyn at Marrow,2023-12-04,2.35,observed,good
SEL-01,Upper Selwyn at Marrow,2023-12-05,2.25,observed,estimated
SEL-01,Upper Selwyn at Marrow,2023-12-06,2.40,observed,good
SEL-01,Upper Selwyn at Marrow,2023-12-07,2.20,observed,good
SEL-01,Upper Selwyn at Marrow,2023-12-08,2.32,observed,good
SEL-01,Upper Selwyn at Marrow,2023-12-09,2.37,observed,good
SEL-01,Upper Selwyn at Marrow,2023-12-10,2.23,observed,good
SEL-01,Upper Selwyn at Marrow,2023-12-11,2.28,observed,good
SEL-01,Upper Selwyn at Marrow,2023-12-12,2.39,observed,good
SEL-01,Upper Selwyn at Marrow,2023-12-13,2.19,observed,good
SEL-01,Upper Selwyn at Marrow,2023-12-14,2.30,observed,good
SEL-01,Upper Selwyn at Marrow,2023-12-15,2.33,observed,good
SEL-01,Upper Selwyn at Marrow,2023-12-16,2.16,observed,good
SEL-01,Upper Selwyn at Marrow,2023-12-17,2.42,observed,good
SEL-01,Upper Selwyn at Marrow,2023-12-18,2.26,observed,good
SEL-01,Upper Selwyn at Marrow,2023-12-19,2.36,observed,good
SEL-01,Upper Selwyn at Marrow,2023-12-20,2.22,observed,good
SEL-01,Upper Selwyn at Marrow,2023-12-21,2.29,observed,good
SEL-01,Upper Selwyn at Marrow,2023-12-22,2.29,observed,good
SEL-01,Upper Selwyn at Marrow,2023-12-23,2.22,observed,good
SEL-01,Upper Selwyn at Marrow,2023-12-24,2.38,observed,good
SEL-01,Upper Selwyn at Marrow,2023-12-25,2.24,observed,good
SEL-01,Upper Selwyn at Marrow,2023-12-26,2.34,observed,good
SEL-01,Upper Selwyn at Marrow,2023-12-27,2.18,observed,good
SEL-01,Upper Selwyn at Marrow,2023-12-28,2.41,observed,good
SEL-01,Upper Selwyn at Marrow,2023-12-29,2.27,observed,good
SEL-01,Upper Selwyn at Marrow,2023-12-30,2.21,observed,good
SEL-01,Upper Selwyn at Marrow,2023-12-31,2.36,observed,good
SEL-01,Upper Selwyn at Marrow,2024-01-01,1.45,observed,good
SEL-01,Upper Selwyn at Marrow,2024-01-02,1.29,observed,good
SEL-01,Upper Selwyn at Marrow,2024-01-03,1.49,observed,good
SEL-01,Upper Selwyn at Marrow,2024-01-04,1.39,observed,good
SEL-01,Upper Selwyn at Marrow,2024-01-05,1.54,observed,good
SEL-01,Upper Selwyn at Marrow,2024-01-06,1.34,observed,good
SEL-01,Upper Selwyn at Marrow,2024-01-07,1.46,observed,good
SEL-01,Upper Selwyn at Marrow,2024-01-08,1.51,observed,good
SEL-01,Upper Selwyn at Marrow,2024-01-09,1.37,observed,good
SEL-01,Upper Selwyn at Marrow,2024-01-10,1.42,observed,good
SEL-01,Upper Selwyn at Marrow,2024-01-11,1.53,observed,estimated
SEL-01,Upper Selwyn at Marrow,2024-01-12,1.33,observed,good
SEL-01,Upper Selwyn at Marrow,2024-01-13,1.44,observed,good
SEL-01,Upper Selwyn at Marrow,2024-01-14,1.47,observed,good
SEL-01,Upper Selwyn at Marrow,2024-01-15,1.30,observed,good
SEL-01,Upper Selwyn at Marrow,2024-01-16,1.56,observed,good
SEL-01,Upper Selwyn at Marrow,2024-01-17,1.40,observed,good
SEL-01,Upper Selwyn at Marrow,2024-01-18,1.50,observed,good
